Dataset: Breast_cancer. Featuremap: ZZ

Bond: 0.02

L = 2
Memoria: 13.062484741210938 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.5183438840972259
Var  Renyi2: 0.0008758323027508267
Mean accuracy: 0.9360369372835707
Variance of accuracy: 0.0004005728666173889

L = 3
Memoria: 23.897933959960938 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.906284073537541
Var  Renyi2: 0.0007610385544059801
Mean accuracy: 0.9504578684109272
Variance of accuracy: 0.00037032376428755364

L = 4
Memoria: 63.90574645996094 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.9062840735375576
Var  Renyi2: 0.0007610385544059846
Mean accuracy: 0.9515198153135822
Variance of accuracy: 0.0004131560155016653

L = 5
Memoria: 210.60105895996094 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.3157165381403886
Var  Renyi2: 0.0025239809772959645
Mean accuracy: 0.9546317814544055
Variance of accuracy: 0.0002446753945823126

Bond: 0.04

L = 2
Memoria: 13.062484741210938 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.5189164565128757
Var  Renyi2: 0.003358221897838285
Mean accuracy: 0.958171604463255
Variance of accuracy: 0.0001372663581552337

L = 3
Memoria: 23.897933959960938 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.904994692565412
Var  Renyi2: 0.003359569034609718
Mean accuracy: 0.9634197768372449
Variance of accuracy: 0.00034683522628325107

L = 4
Memoria: 63.90574645996094 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.9049946925654277
Var  Renyi2: 0.0033595690346096747
Mean accuracy: 0.9679969218930359
Variance of accuracy: 0.000199779050979197

L = 5
Memoria: 210.60105895996094 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.3130910029510583
Var  Renyi2: 0.010057523136537428
Mean accuracy: 0.9690527125817623
Variance of accuracy: 0.00024560638672651745

Bond: 0.06

L = 2
Memoria: 13.062484741210938 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.5200064766957885
Var  Renyi2: 0.007163065181831213
Mean accuracy: 0.9655559830704115
Variance of accuracy: 0.00020512323999873048

L = 3
Memoria: 23.897933959960938 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.902933845197689
Var  Renyi2: 0.008180659984155363
Mean accuracy: 0.966611773759138
Variance of accuracy: 0.00022526364087804601

L = 4
Memoria: 63.90574645996094 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.9029338451977043
Var  Renyi2: 0.008180659984155412
Mean accuracy: 0.9694005386687187
Variance of accuracy: 0.0001814896200001548

L = 5
Memoria: 210.60105895996094 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.309377680127689
Var  Renyi2: 0.022401381724742393
Mean accuracy: 0.9708287803001155
Variance of accuracy: 0.00019727495549708512

Bond: 0.08

L = 2
Memoria: 13.062484741210938 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.5216736111254953
Var  Renyi2: 0.011981666700603258
Mean accuracy: 0.9673751442862637
Variance of accuracy: 0.00035955931196196577

L = 3
Memoria: 23.897933959960938 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.9004926880780684
Var  Renyi2: 0.015087332295251396
Mean accuracy: 0.9680092343208926
Variance of accuracy: 0.00037095715082255317

L = 4
Memoria: 63.90574645996094 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.900492688078084
Var  Renyi2: 0.01508733229525126
Mean accuracy: 0.9732943439784534
Variance of accuracy: 0.0001250801615029073

L = 5
Memoria: 210.60105895996094 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.3046374898333286
Var  Renyi2: 0.039292743347815254
Mean accuracy: 0.9704994228549441
Variance of accuracy: 0.00026772556783439416

Bond: 0.1

L = 2
Memoria: 13.062484741210938 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.5239463996358298
Var  Renyi2: 0.017530844548613835
Mean accuracy: 0.9697914582531744
Variance of accuracy: 0.00013367533205888154

L = 3
Memoria: 23.897933959960938 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.8981818972724758
Var  Renyi2: 0.023409384453939693
Mean accuracy: 0.9676737206617929
Variance of accuracy: 0.00024923503544614634

L = 4
Memoria: 63.90574645996094 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.898181897272491
Var  Renyi2: 0.02340938445393965
Mean accuracy: 0.9718661023470565
Variance of accuracy: 0.0001562385035473286

L = 5
Memoria: 210.60105895996094 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.2992397645504694
Var  Renyi2: 0.059160137281016364
Mean accuracy: 0.9726171604463251
Variance of accuracy: 8.973947073595021e-5
