Dataset: Ionosphere. Featuremap: ZZ

Bond: 0.1

L = 2
Memoria: 9.135093688964844 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.49205230814857737
Var  Renyi2: 0.07545225305757262
Mean accuracy: 0.9395216516490246
Variance of accuracy: 0.0006900277567885127

L = 3
Memoria: 16.825523376464844 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.8579005544164975
Var  Renyi2: 0.1581738706221214
Mean accuracy: 0.9412113259265739
Variance of accuracy: 0.0009195283682526373

L = 4
Memoria: 45.536460876464844 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.8579005544165146
Var  Renyi2: 0.15817387062212138
Mean accuracy: 0.9469343597818795
Variance of accuracy: 0.0006592906490757346

L = 5
Memoria: 152.17708587646484 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 1.1495798215626054
Var  Renyi2: 0.31073647210666056
Mean accuracy: 0.9383063598985215
Variance of accuracy: 0.0007772102014654702

Bond: 0.2

L = 2
Memoria: 9.135093688964844 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.4265669283013837
Var  Renyi2: 0.11757038446160362
Mean accuracy: 0.9526905199311813
Variance of accuracy: 0.00048012732437016707

L = 3
Memoria: 16.825523376464844 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.6941242901384892
Var  Renyi2: 0.22331546591915868
Mean accuracy: 0.9257569766424634
Variance of accuracy: 0.0004893474207629699

L = 4
Memoria: 45.536460876464844 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.6941242901385061
Var  Renyi2: 0.22331546591915835
Mean accuracy: 0.9206136529320851
Variance of accuracy: 0.0009302268801832119

L = 5
Memoria: 152.17708587646484 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 0.8936307280614606
Var  Renyi2: 0.34266145292567546
Mean accuracy: 0.9119184673256933
Variance of accuracy: 0.0007770113425866952

Bond: 0.3

L = 2
Memoria: 9.135093688964844 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.42986930304766874
Var  Renyi2: 0.14603452140495846
Mean accuracy: 0.9285244218936809
Variance of accuracy: 0.0007505187989572133

L = 3
Memoria: 16.825523376464844 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.6665477882611781
Var  Renyi2: 0.3079439370275574
Mean accuracy: 0.8983755285335201
Variance of accuracy: 0.0014735785579575815

L = 4
Memoria: 45.536460876464844 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.6665477882611952
Var  Renyi2: 0.3079439370275574
Mean accuracy: 0.8949223456682123
Variance of accuracy: 0.001079535475273614

L = 5
Memoria: 152.17708587646484 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 0.8614377180334116
Var  Renyi2: 0.47384100307030613
Mean accuracy: 0.8926278832414778
Variance of accuracy: 0.001284189567559764

Bond: 0.4

L = 2
Memoria: 9.135093688964844 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.4016896441763653
Var  Renyi2: 0.1333189876737617
Mean accuracy: 0.9074204064969529
Variance of accuracy: 0.0005969539820296752

L = 3
Memoria: 16.825523376464844 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.618158764746752
Var  Renyi2: 0.2655009712374124
Mean accuracy: 0.8960744175196105
Variance of accuracy: 0.0014071686450929822

L = 4
Memoria: 45.536460876464844 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.6181587647467691
Var  Renyi2: 0.2655009712374119
Mean accuracy: 0.8879987169393171
Variance of accuracy: 0.0010084771627055767

L = 5
Memoria: 152.17708587646484 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 0.7523649614921493
Var  Renyi2: 0.39024775848819765
Mean accuracy: 0.6743490508266992
Variance of accuracy: 0.0004768454778760383

Bond: 0.5

L = 2
Memoria: 9.135093688964844 MB
Mean D: 4.0
Var  D: 0.0
Mean Renyi2: 0.419723602803567
Var  Renyi2: 0.1323512475082589
Mean accuracy: 0.897239786545359
Variance of accuracy: 0.0017248904449722287

L = 3
Memoria: 16.825523376464844 MB
Mean D: 8.0
Var  D: 0.0
Mean Renyi2: 0.6391144675909677
Var  Renyi2: 0.2379691957740595
Mean accuracy: 0.7047182806986848
Variance of accuracy: 0.004323040081018911

L = 4
Memoria: 45.536460876464844 MB
Mean D: 16.0
Var  D: 0.0
Mean Renyi2: 0.6391144675909852
Var  Renyi2: 0.23796919577405934
Mean accuracy: 0.6697437961099932
Variance of accuracy: 0.0003852578656422458

L = 5
Memoria: 152.17708587646484 MB
Mean D: 32.0
Var  D: 0.0
Mean Renyi2: 0.7804479439808822
Var  Renyi2: 0.33823116296722916
Mean accuracy: 0.6646007056833754
Variance of accuracy: 0.0003625341187654168
